,File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
1584,8100,Qax,song,B,17:00,10/16/2006,138,91
1585,7188,Qax,song,B,14:10,4/9/2006,78,78
1586,6081,Qax,song,B,7:25,2/28/2006,134,88
1587,171671,Qax,call,C,9:30,3/29/2014,160,91
1588,61229,Qax,call,C,am,8/19/2010,118,75
1589,50742,Qax,song,C,?:?,3/13/2006,144,90
1590,18578,Qax,song,C,8:15,3/21/2008,24,87
1591,5753,Qax,song,C,??,2006-04-00,134,84
1592,308347,Qax,"call, song",D,15:00,3/19/2016,106,68
1593,406312,Queenscoat,song,no score,16:30,3/16/2018,108,151
1594,406311,Queenscoat,song,no score,16:30,3/16/2018,104,142
1595,406310,Queenscoat,song,no score,16:30,3/16/2018,82,107
1596,390909,Queenscoat,call,no score,?,4/28/2017,124,167
1597,390908,Queenscoat,call,no score,?,4/28/2017,126,149
1598,390907,Queenscoat,call,no score,?,4/28/2017,80,157
1599,401569,Queenscoat,call,A,?,11/16/2017,106,139
1600,390266,Queenscoat,call,A,8:30,10/19/2017,112,152
1601,389929,Queenscoat,call,A,12:05,10/14/2017,130,101
1602,386848,Queenscoat,call,A,7:30,9/16/2017,142,94
1603,380585,Queenscoat,call,A,15:00,7/26/2014,82,109
1604,377246,Queenscoat,song,A,16:01,5/24/2017,84,109
1605,377028,Queenscoat,song,A,12:00,6/17/2017,100,151
1606,376508,Queenscoat,song,A,7:00,6/9/2017,108,149
1607,375254,Queenscoat,call,A,15:30,6/7/2017,170,37
1608,360715,Queenscoat,song,A,18:00,3/21/2017,66,106
1609,324349,Queenscoat,song,A,7:30,5/9/2016,82,108
1610,319610,Queenscoat,call,A,5:10,6/2/2016,298,125
1611,314249,Queenscoat,call,A,10:00,4/23/2016,82,103
1612,311384,Queenscoat,call,A,10:30,3/24/2016,86,159
1613,263232,Queenscoat,song,A,20:00,7/6/2015,72,108
1614,263213,Queenscoat,song,A,16:00,7/6/2015,84,110
1615,255978,Queenscoat,call,A,7:30,7/2/2015,98,107
1616,203980,Queenscoat,call,A,14:00,11/6/2014,94,101
1617,198590,Queenscoat,call,A,16:00,10/11/2014,76,107
1618,198587,Queenscoat,call,A,16:00,10/11/2014,84,111
1619,155709,Queenscoat,"call, song",A,8:30,4/23/2012,160,141
1620,145210,Queenscoat,call,A,11:30,7/2/2013,110,151
1621,141165,Queenscoat,song,A,?,6/26/1995,82,108
1622,120467,Queenscoat,call,A,8:24,5/20/2011,82,104
1623,118502,Queenscoat,call,A,16:00,12/21/2007,98,111
1624,107054,Queenscoat,Call,A,5:22,6/8/2012,114,150
1625,97438,Queenscoat,song,A,15:30,3/30/2011,148,107
1626,97437,Queenscoat,call,A,15:30,3/30/2011,124,155
1627,97436,Queenscoat,call,A,15:30,3/30/2011,112,152
1628,97435,Queenscoat,call,A,15:30,3/30/2011,102,153
1629,97431,Queenscoat,call,A,15:00,3/30/2011,168,115
1630,27018,Queenscoat,call,A,?,6/14/2008,120,147
1631,27017,Queenscoat,Call,A,?,4/4/2008,102,102
1632,19699,Queenscoat,call,A,?:?,12/24/2004,78,109
1633,405003,Queenscoat,call,B,13:00,11/29/2017,58,100
1634,401459,Queenscoat,call,B,?,11/19/2017,74,125
1635,390906,Queenscoat,call,B,?,4/28/2017,94,112
1636,390555,Queenscoat,call,B,7:28,5/12/2016,72,115
1637,390554,Queenscoat,song,B,7:27,5/12/2016,124,151
1638,389989,Queenscoat,call,B,18:46,10/17/2017,198,44
1639,388636,Queenscoat,call,B,?,10/1/2017,110,161
1640,383814,Queenscoat,call,B,17:54,7/31/2017,76,108
1641,376851,Queenscoat,song,B,8:30,6/5/2016,146,111
1642,376565,Queenscoat,call,B,6:31,6/19/2017,72,96
1643,376043,Queenscoat,song,B,16:30,6/17/2017,118,150
1644,373378,Queenscoat,song,B,12:00,5/23/2017,86,104
1645,367828,Queenscoat,call,B,18:30,5/5/2017,62,107
1646,367046,Queenscoat,"call, song",B,15:30,4/30/2017,84,118
1647,365157,Queenscoat,call,B,10:00,4/12/2017,92,97
1648,359886,Queenscoat,call,B,8:00,2/4/2017,102,94
1649,357922,Queenscoat,call,B,12:14,3/5/2017,114,155
1650,356766,Queenscoat,call,B,8:48,2/25/2017,94,99
1651,356662,Queenscoat,call,B,14:30,2/23/2017,122,149
1652,346440,Queenscoat,call,B,7:00,1/6/2011,72,147
1653,345891,Queenscoat,call,B,7:00,4/6/2008,136,160
1654,345890,Queenscoat,song,B,7:00,3/31/2011,78,100
1655,343363,Queenscoat,song,B,12:17,5/23/2016,116,150
1656,343361,Queenscoat,song,B,12:05,5/23/2016,112,139
1657,340978,Queenscoat,call,B,8:12,10/21/2016,100,141
1658,339613,Queenscoat,call,B,11:30,10/12/2016,118,135
1659,336309,Queenscoat,call,B,7:43,9/26/2016,126,146
1660,336047,Queenscoat,call,B,13:30,4/9/2016,210,96
1661,330677,Queenscoat,call,B,12:00,7/29/2016,88,111
1662,324350,Queenscoat,song,B,7:30,5/9/2016,86,108
1663,320626,Queenscoat,call,B,6:30,5/7/2016,92,103
1664,320585,Queenscoat,call,B,5:30,6/3/2016,84,109
1665,320584,Queenscoat,call,B,5:30,6/3/2016,140,114
1666,315730,Queenscoat,song,B,7:30,5/7/2016,88,100
1667,312552,Queenscoat,song,B,12:10,6/14/2015,136,93
1668,312317,Queenscoat,"call, song",B,6:00,4/14/2016,136,92
1669,308555,Queenscoat,call,B,7:10,3/17/2016,118,91
1670,308010,Queenscoat,song,B,17:48,3/16/2016,86,110
1671,302241,Queenscoat,call,B,8:00,1/15/2016,148,93
1672,297166,Queenscoat,call,B,11:00,12/24/2015,104,98
1673,294680,Queenscoat,song,B,17:17,6/19/2015,136,156
1674,293128,Queenscoat,call,B,9:30,11/29/2015,50,104
1675,286198,Queenscoat,song,B,10:30,6/1/2015,288,122
1676,281366,Queenscoat,call,B,12:30,1/7/2007,120,143
1677,278524,Queenscoat,call,B,8:00,9/10/2015,108,156
1678,277902,Queenscoat,call,B,9:30,3/1/2010,62,111
1679,267572,Queenscoat,"call, song",B,8:00,5/18/2015,68,128
1680,267571,Queenscoat,"call, song",B,8:00,5/18/2015,150,94
1681,267570,Queenscoat,"call, song",B,8:00,5/18/2015,136,92
1682,267569,Queenscoat,"call, song",B,8:00,5/18/2015,114,140
1683,267568,Queenscoat,"call, song",B,7:30,5/21/2015,86,94
1684,266053,Queenscoat,"call, song",B,10:00,5/29/2015,144,156
1685,263131,Queenscoat,song,B,18:00,7/5/2015,122,156
1686,263097,Queenscoat,call,B,15:00,7/5/2015,104,144
1687,256926,Queenscoat,call,B,13:30,7/4/2015,98,154
1688,256836,Queenscoat,song,B,10:30,7/4/2015,80,109
1689,256835,Queenscoat,song,B,10:30,7/4/2015,106,156
1690,253987,Queenscoat,song,B,18:30,4/29/2015,110,150
1691,252529,Queenscoat,song,B,5:30,6/13/2015,110,152
1692,252528,Queenscoat,song,B,5:30,6/13/2015,100,142
1693,252517,Queenscoat,call,B,?,6/6/2015,80,121
1694,235140,Queenscoat,call,B,13:30,4/5/2015,138,94
1695,235139,Queenscoat,song,B,13:30,4/5/2015,106,145
1696,235138,Queenscoat,song,B,13:30,4/5/2015,132,139
1697,233225,Queenscoat,call,B,?,5/22/2007,82,107
1698,217213,Queenscoat,call,B,7:26,3/13/2015,140,94
1699,215352,Queenscoat,call,B,11:22,12/23/2014,144,95
1700,212201,Queenscoat,call,B,18:00,12/18/2014,134,105
1701,204542,Queenscoat,call,B,10:00,10/7/2014,80,125
1702,202883,Queenscoat,call,B,9:00,11/16/2014,88,106
1703,202832,Queenscoat,call,B,10:15,11/16/2014,130,163
1704,202788,Queenscoat,call,B,9:30,10/29/2014,66,101
1705,201555,Queenscoat,call,B,7:00,11/5/2014,268,108
1706,201554,Queenscoat,call,B,7:00,11/5/2014,60,140
1707,200644,Queenscoat,call,B,7:00,11/1/2014,124,153
1708,198100,Queenscoat,call,B,12:00,10/4/2014,132,135
1709,197348,Queenscoat,call,B,7:00,10/1/2014,114,151
1710,193373,Queenscoat,call,B,8:00,5/15/2010,84,110
1711,192991,Queenscoat,call,B,6:30,8/26/2014,84,106
1712,192373,Queenscoat,call,B,6:00,8/23/2014,54,157
1713,192123,Queenscoat,call,B,8:00,6/15/2014,104,125
1714,191795,Queenscoat,call,B,7:00,4/3/2014,114,130
1715,191357,Queenscoat,song,B,6:30,5/13/2014,102,158
1716,191350,Queenscoat,song,B,6:30,5/12/2014,102,110
1717,190993,Queenscoat,call,B,6:30,5/7/2014,104,93
1718,190268,Queenscoat,call,B,7:00,6/6/2014,88,101
1719,190178,Queenscoat,call,B,20:49,7/28/2014,126,159
1720,189400,Queenscoat,call,B,12:00,7/16/2014,106,153
1721,186703,Queenscoat,call,B,10:00,7/13/2014,126,157
1722,184261,Queenscoat,call,B,6:30,5/15/2014,82,108
1723,183993,Queenscoat,"call, song",B,12:00,5/14/2014,144,148
1724,183992,Queenscoat,"call, song",B,12:00,5/14/2014,132,145
1725,183989,Queenscoat,"call, song",B,12:00,5/14/2014,108,154
1726,182779,Queenscoat,call,B,9:00,4/30/2014,134,93
1727,175914,Queenscoat,song,B,12:30,4/20/2014,126,93
1728,170722,Queenscoat,call,B,8:00,3/12/2013,136,104
1729,162614,Queenscoat,call,B,7:05,5/29/2013,92,106
1730,161935,Queenscoat,song,B,11:00,5/31/1993,102,158
1731,146032,Queenscoat,song,B,7:00,6/14/2013,94,147
1732,142809,Queenscoat,call,B,17:00,4/18/2007,110,38
1733,139418,Queenscoat,call,B,9:00,5/26/2009,102,99
1734,135337,Queenscoat,song,B,10:30,5/25/2013,140,164
1735,134897,Queenscoat,call,B,7:30,5/1/2013,90,114
1736,131295,Queenscoat,call,B,6:30,4/19/2013,132,164
1737,124685,Queenscoat,call,B,18:30,9/15/2010,78,115
1738,124684,Queenscoat,call,B,7:11,9/12/2010,142,160
1739,110810,Queenscoat,call,B,?,10/6/2012,92,116
1740,110075,Queenscoat,song,B,6:00,5/22/2012,136,95
1741,110074,Queenscoat,song,B,5:45,5/20/2012,132,78
1742,101851,Queenscoat,song,B,12:00,5/15/2012,120,142
1743,98668,Queenscoat,call,B,1:00 PM,4/1/2012,90,103
1744,97442,Queenscoat,call,B,16:00,3/30/2010,142,135
1745,92461,Queenscoat,Song,B,8:45,7/3/2010,130,97
1746,78170,Queenscoat,call,B,5:00pm,5/10/2011,90,108
1747,78169,Queenscoat,"call, song",B,5:00pm,5/10/2011,82,108
1748,78168,Queenscoat,"call, song",B,5:00pm,5/10/2011,58,98
1749,78167,Queenscoat,song,B,4:00pm,5/9/2011,106,154
1750,40217,Queenscoat,call,B,7:30,10/30/2009,142,97
1751,30125,Queenscoat,Song,B,10:00,2/20/2009,110,142
1752,29603,Queenscoat,song,B,?,0000-00-00,112,93
1753,28986,Queenscoat,call,B,?,2009-01-00,126,156
1754,27019,Queenscoat,Song,B,?,0000-00-00,118,149
1755,25538,Queenscoat,song,B,7:00,7/2/2007,40,123
1756,406156,Queenscoat,call,C,?,11/20/2017,108,151
1757,401071,Queenscoat,call,C,?,11/23/2017,68,103
1758,393743,Queenscoat,call,C,10:00,10/16/2017,88,112
1759,393232,Queenscoat,call,C,10:03,11/4/2017,130,151
1760,386063,Queenscoat,call,C,11:09,9/9/2017,94,115
1761,385688,Queenscoat,call,C,11:09,9/9/2017,90,164
1762,371659,Queenscoat,call,C,9:00,5/13/2017,150,96
1763,369991,Queenscoat,song,C,16:00,5/13/2017,56,95
1764,367827,Queenscoat,call,C,18:30,5/5/2017,84,108
1765,367730,Queenscoat,call,C,12:30,4/29/2017,114,143
1766,336724,Queenscoat,call,C,9:41,9/18/2016,108,173
1767,323342,Queenscoat,call,C,19:14,6/12/2016,106,149
1768,320629,Queenscoat,song,C,7:30,5/7/2016,126,100
1769,320627,Queenscoat,song,C,7:30,5/7/2016,94,119
1770,320625,Queenscoat,call,C,6:30,5/7/2016,66,95
1771,316379,Queenscoat,call,C,12:30,5/1/2016,72,107
1772,316364,Queenscoat,song,C,9:45,5/1/2016,110,149
1773,310224,Queenscoat,call,C,11:15,2/23/2016,146,112
1774,307257,Queenscoat,call,C,10:00,3/13/2016,120,93
1775,307256,Queenscoat,call,C,10:00,3/13/2016,96,131
1776,300481,Queenscoat,call,C,10:00,12/3/2015,114,141
1777,293410,Queenscoat,call,C,?,11/29/2015,82,107
1778,293272,Queenscoat,call,C,10:00,10/20/2015,60,104
1779,292438,Queenscoat,call,C,?,11/14/2015,78,111
1780,285968,Queenscoat,song,C,11:30,5/24/2015,84,101
1781,282864,Queenscoat,call,C,7:36,12/24/2014,170,105
1782,282588,Queenscoat,call,C,9:00,9/6/2015,140,92
1783,265852,Queenscoat,"call, song",C,10:30,5/26/2015,94,101
1784,257187,Queenscoat,call,C,18:00,7/4/2015,94,99
1785,256921,Queenscoat,song,C,12:00,7/4/2015,140,98
1786,256833,Queenscoat,call,C,19:30,7/3/2015,132,93
1787,256601,Queenscoat,call,C,13:00,7/3/2015,96,160
1788,252267,Queenscoat,call,C,6:25,6/11/2015,112,151
1789,251813,Queenscoat,song,C,17:00,6/8/2015,110,104
1790,245821,Queenscoat,call,C,7:00,5/15/2015,76,110
1791,242006,Queenscoat,song,C,6:30,5/5/2015,120,147
1792,235137,Queenscoat,"call, song",C,13:30,4/5/2015,124,139
1793,232958,Queenscoat,"call, song",C,10:00,3/25/2015,64,149
1794,211664,Queenscoat,call,C,16:47,1/30/2015,110,152
1795,207265,Queenscoat,call,C,11:14,12/2/2014,94,100
1796,202787,Queenscoat,call,C,9:30,10/29/2014,110,149
1797,202514,Queenscoat,call,C,?,11/10/2014,104,106
1798,199659,Queenscoat,call,C,6:00,10/22/2014,148,97
1799,197350,Queenscoat,song,C,7:00,10/1/2014,72,95
1800,197349,Queenscoat,"call, song",C,7:00,10/1/2014,126,155
1801,193375,Queenscoat,call,C,9:00,8/22/2014,114,158
1802,191385,Queenscoat,song,C,6:30,5/15/2014,110,142
1803,191109,Queenscoat,call,C,13:00,5/18/2014,108,157
1804,190992,Queenscoat,song,C,6:30,5/7/2014,60,143
1805,190991,Queenscoat,song,C,6:30,5/7/2014,66,113
1806,170966,Queenscoat,song,C,?,3/16/2014,52,114
1807,168901,Queenscoat,call,C,12:00,8/5/2013,152,138
1808,166689,Queenscoat,call,C,15:59,12/27/2013,74,117
1809,149880,Queenscoat,call,C,8:00,10/5/2013,78,155
1810,128136,Queenscoat,call,C,8:00,3/31/2013,134,92
1811,127576,Queenscoat,call,C,18:30,9/25/2010,92,111
1812,126385,Queenscoat,call,C,16:54,1/13/2013,130,144
1813,109726,Queenscoat,call,C,7:04,8/25/2012,132,160
1814,75084,Queenscoat,call,C,4:45pm,3/3/2011,128,151
1815,61258,Queenscoat,call,C,7:07,7/30/2010,162,54
1816,44862,Queenscoat,call,C,?,1/14/2010,106,101
1817,26028,Queenscoat,call,C,?,10/20/2006,146,115
1818,20266,Queenscoat,call,C,??:??,2006-02-00,88,109
1819,388917,Queenscoat,call,D,?,10/7/2017,112,150
1820,348224,Queenscoat,call,D,10:30,12/25/2016,92,151
1821,307566,Queenscoat,call,D,10:00,3/18/2016,116,149
1822,307252,Queenscoat,call,D,10:00,3/13/2016,84,146
1823,297152,Queenscoat,call,D,?,12/5/2015,72,124
1824,294503,Queenscoat,call,D,8:22,10/5/2015,124,100
1825,202516,Queenscoat,call,D,?,11/10/2014,38,133
1826,202515,Queenscoat,call,D,?,11/10/2014,128,160
1827,185672,Queenscoat,call,D,10:30,7/6/2014,164,79
1828,138587,Queenscoat,call,D,14:30,5/11/2013,104,122
1829,138586,Queenscoat,call,D,14:30,5/11/2013,78,109
1830,26068,Queenscoat,call,D,17:35,9/7/2006,66,110
1831,367186,Queenscoat,call,E,9:00,3/5/2017,104,139
1832,310222,Queenscoat,call,E,10:20,2/23/2016,94,144
1833,282140,Queenscoat,call,E,?,6/17/2015,76,92
1834,340433,Bent-beak Riffraff,song,A,8:51,11/27/2003,128,161
1835,260894,Bent-beak Riffraff,song,A,?,2000-07-00,126,164
1836,258765,Bent-beak Riffraff,song,A,?,1995-12-00,108,78
1837,258764,Bent-beak Riffraff,song,A,?,1993-03-00,114,70
1838,221677,Bent-beak Riffraff,song,A,8:30,7/29/2009,156,144
1839,214770,Bent-beak Riffraff,song,A,7:17,2/20/2015,110,84
1840,123208,Bent-beak Riffraff,song,A,6:41,7/10/2011,70,153
1841,112603,Bent-beak Riffraff,song,A,5:35,10/23/2012,138,148
1842,103178,Bent-beak Riffraff,Song,A,8:34,11/26/2003,136,176
1843,103177,Bent-beak Riffraff,Song,A,11:45,9/16/1999,130,84
1844,88452,Bent-beak Riffraff,song,A,?,9/29/2011,126,152
1845,88362,Bent-beak Riffraff,Song,A,?,9/10/2011,148,159
1846,81439,Bent-beak Riffraff,song,A,6:30,6/12/2011,128,160
1847,77030,Bent-beak Riffraff,Song,A,9:30,1/7/2011,128,156
1848,76077,Bent-beak Riffraff,song,A,6:20,4/8/2011,58,82
1849,69888,Bent-beak Riffraff,song,A,8:30,1/12/2011,96,72
1850,59214,Bent-beak Riffraff,song,A,?,7/7/2010,140,186
1851,42738,Bent-beak Riffraff,song,A,9:00,3/20/2008,128,101
1852,38495,Bent-beak Riffraff,song,A,13:50,8/23/2009,100,171
1853,35360,Bent-beak Riffraff,Song,A,7:50,6/5/2009,98,55
1854,30317,Bent-beak Riffraff,song,A,am,2/6/2009,134,143
1855,27815,Bent-beak Riffraff,song,A,?:?,2006-09-00,104,88
1856,20422,Bent-beak Riffraff,call,A,8:00,8/29/2007,114,150
1857,2889,Bent-beak Riffraff,Song,A,7:23,6/9/1997,146,143
1858,2335,Bent-beak Riffraff,Song,A,?,3/9/1994,44,186
1859,401505,Bent-beak Riffraff,song,B,?,2/18/2014,100,151
1860,401504,Bent-beak Riffraff,song,B,?,2/18/2014,108,78
1861,394830,Bent-beak Riffraff,song,B,?,1994-00-00,128,83
1862,303601,Bent-beak Riffraff,song,B,7:00,2/2/2016,122,90
1863,275906,Bent-beak Riffraff,song,B,?,9/29/1995,140,174
1864,275905,Bent-beak Riffraff,song,B,8:30,3/16/1997,148,131
1865,270664,Bent-beak Riffraff,song,B,9:30,7/28/2010,134,80
1866,221678,Bent-beak Riffraff,song,B,9:00,6/29/1995,152,169
1867,212941,Bent-beak Riffraff,song,B,9:00,1/29/2015,92,176
1868,202124,Bent-beak Riffraff,song,B,8:30,11/25/2008,76,69
1869,198529,Bent-beak Riffraff,song,B,6:18,10/2/2014,124,96
1870,195113,Bent-beak Riffraff,song,B,?,6/20/2013,150,141
1871,194470,Bent-beak Riffraff,song,B,?,9/5/2011,70,82
1872,187721,Bent-beak Riffraff,song,B,6:00,6/20/2013,78,73
1873,171003,Bent-beak Riffraff,song,B,8:30,3/21/2014,92,135
1874,147433,Bent-beak Riffraff,song,B,10:00,9/4/2013,262,166
1875,118831,Bent-beak Riffraff,song,B,8:30,10/22/2011,120,81
1876,106265,Bent-beak Riffraff,song,B,7:59,6/28/2012,128,83
1877,103181,Bent-beak Riffraff,Song,B,8:04,4/10/2003,190,148
1878,87864,Bent-beak Riffraff,Song,B,5:33,9/30/2011,190,146
1879,84084,Bent-beak Riffraff,song,B,8:12,11/18/2010,70,89
1880,73461,Bent-beak Riffraff,song,B,6:00,8/14/2006,132,77
1881,73460,Bent-beak Riffraff,song,B,?:?,10/28/2007,78,154
1882,68023,Bent-beak Riffraff,song,B,?:?,5/10/2004,180,145
1883,63315,Bent-beak Riffraff,song,B,6:57,11/1/2002,92,138
1884,63314,Bent-beak Riffraff,song,B,?:?,9/11/2001,136,85
1885,63313,Bent-beak Riffraff,song,B,?:?,9/23/2001,182,152
1886,63312,Bent-beak Riffraff,call,B,?:?,8/18/2001,136,81
1887,54823,Bent-beak Riffraff,song,B,8:15,5/30/2010,64,149
1888,39720,Bent-beak Riffraff,song,B,8:30,7/29/2009,128,98
1889,37041,Bent-beak Riffraff,song,B,9:40,7/7/2009,156,153
1890,35359,Bent-beak Riffraff,Song,B,7:50,6/5/2009,108,80
1891,28249,Bent-beak Riffraff,song,B,8:00,7/26/2008,138,115
1892,13505,Bent-beak Riffraff,song,B,7:58,5/12/2007,114,168
1893,751,Bent-beak Riffraff,song,B,?:?,8/10/1996,138,169
1894,539,Bent-beak Riffraff,song,B,?:?,2001-09-00,112,68
1895,86,Bent-beak Riffraff,song,B,9:00,9/27/2003,76,107
1896,401388,Bent-beak Riffraff,song,C,9:37,11/23/2017,168,155
1897,247089,Bent-beak Riffraff,song,C,0:00,4/22/2004,128,93
1898,188528,Bent-beak Riffraff,song,C,7:30,7/20/2014,124,97
1899,116198,Bent-beak Riffraff,song,C,7:15,1/9/2012,96,91
1900,42724,Bent-beak Riffraff,bill-snapping,C,14:45,4/18/2008,96,84
1901,14774,Bent-beak Riffraff,call,C,6:57,7/30/2007,140,153
1902,9312,Bent-beak Riffraff,Song,C,?,2/12/1991,134,82
1903,216565,Bent-beak Riffraff,song,D,0:00,1/10/2006,168,83
1904,102830,Bent-beak Riffraff,call,D,?,2012-04-00,130,179
1905,94832,Bent-beak Riffraff,song,D,6:55,1/26/2011,132,179
1906,394329,Scrawny Jay,call,A,16:00,10/30/2017,156,158
1907,391621,Scrawny Jay,call,A,15:30,9/23/2017,124,160
1908,386997,Scrawny Jay,call,A,9:30,10/9/2006,100,80
1909,364750,Scrawny Jay,call,A,6:00,11/18/2016,124,93
1910,361126,Scrawny Jay,call,A,8:25,3/8/2017,128,78
1911,301354,Scrawny Jay,call,A,6:30,2/13/2012,62,87
1912,296527,Scrawny Jay,call,A,8:00,12/19/2015,116,166
1913,294708,Scrawny Jay,call,A,16:47,6/10/2015,122,80
1914,273024,Scrawny Jay,call,A,9:00,10/16/2013,126,83
1915,273023,Scrawny Jay,call,A,16:00,10/15/2013,116,95
1916,273022,Scrawny Jay,call,A,9:00,10/16/2013,124,160
1917,184571,Scrawny Jay,call,A,9:00,8/9/1992,104,65
1918,174636,Scrawny Jay,song,A,17:15,2/6/2012,114,94
1919,174625,Scrawny Jay,call,A,8:00,11/1/2012,102,151
1920,167331,Scrawny Jay,song,A,16:30,2/9/2014,110,153
1921,153850,Scrawny Jay,call,A,16:00,11/8/2013,112,78
1922,143351,Scrawny Jay,song,A,11:00,1/23/2013,126,168
1923,133623,Scrawny Jay,call,A,9:00,5/7/2013,86,59
1924,122405,Scrawny Jay,call,A,10:00,5/13/2012,142,181
1925,108628,Scrawny Jay,call,A,14:34,12/18/2011,104,81
1926,78194,Scrawny Jay,song,A,10:00,5/17/2011,104,97
1927,78193,Scrawny Jay,song,A,10:00,5/17/2011,124,171
1928,78190,Scrawny Jay,call,A,11:00,5/17/2011,96,157
1929,78187,Scrawny Jay,call,A,11:00,5/17/2011,108,86
1930,51417,Scrawny Jay,song,A,6:56,4/26/2010,116,96
1931,46849,Scrawny Jay,call,A,?,0000-00-00,112,107
1932,46842,Scrawny Jay,call,A,9:45,4/14/2010,138,157
1933,32403,Scrawny Jay,call,A,16:30,2/22/2000,122,163
1934,32401,Scrawny Jay,call,A,8:45,2/5/2000,122,75
1935,32400,Scrawny Jay,call,A,9:45,2/4/2000,116,119
1936,24498,Scrawny Jay,call,A,?,6/7/2008,86,89
1937,13557,Scrawny Jay,call,A,8,3/19/2007,120,86
1938,2631,Scrawny Jay,call,A,8:00,2/20/1995,92,85
1939,2630,Scrawny Jay,call,A,8:00,2/20/1995,138,165
1940,1765,Scrawny Jay,call,A,17:30,12/27/1992,84,48
1941,376041,Scrawny Jay,call,B,8:00,5/26/2017,104,67
1942,366511,Scrawny Jay,call,B,17:00,12/13/2016,130,161
1943,364126,Scrawny Jay,call,B,18:00,11/4/2016,96,98
1944,337874,Scrawny Jay,call,B,10:30,5/2/2016,104,81
1945,299613,Scrawny Jay,call,B,7:00,7/22/2011,102,53
1946,299127,Scrawny Jay,"call, song",B,7:00,6/18/2012,140,156
1947,299064,Scrawny Jay,call,B,11:00,11/23/2011,98,75
1948,290417,Scrawny Jay,call,B,16:00,9/12/2015,154,151
1949,289907,Scrawny Jay,call,B,18:30,8/28/2015,106,85
1950,211414,Scrawny Jay,call,B,7:40,11/19/2002,160,179
1951,211413,Scrawny Jay,call,B,16:20,10/10/2013,114,80
1952,211412,Scrawny Jay,call,B,15:44,10/10/2013,120,85
1953,186204,Scrawny Jay,song,B,17:00,11/30/2010,118,90
1954,186203,Scrawny Jay,call,B,7:00,3/30/2011,96,78
1955,173444,Scrawny Jay,call,B,15:00,3/9/2013,140,140
1956,172131,Scrawny Jay,song,B,9:30,3/28/2014,118,96
1957,163418,Scrawny Jay,song,B,13:30,2/11/2011,146,156
1958,150371,Scrawny Jay,song,B,8:30,9/15/2011,118,162
1959,109332,Scrawny Jay,song,B,morning,2005-05-00,66,82
1960,108035,Scrawny Jay,Call,B,pm,2/8/2012,116,89
1961,82192,Scrawny Jay,Call,B,7:53,7/16/2004,120,159
1962,78192,Scrawny Jay,song,B,10:00,5/17/2011,116,159
1963,78191,Scrawny Jay,song,B,10:00,5/17/2011,122,97
1964,78189,Scrawny Jay,call,B,11:00,5/17/2011,130,155
1965,78188,Scrawny Jay,call,B,11:00,5/17/2011,142,138
1966,61218,Scrawny Jay,call,B,am,8/18/2010,92,80
1967,60517,Scrawny Jay,song,B,?:?,12/16/1989,152,148
1968,55610,Scrawny Jay,song,B,?:?,11/22/2002,94,82
1969,51405,Scrawny Jay,song,B,?:?,9/30/2005,108,83
1970,51404,Scrawny Jay,song,B,?:?,2/7/2005,136,173
1971,45058,Scrawny Jay,call,B,10:50,12/26/2009,144,155
1972,32402,Scrawny Jay,call,B,17:30,2/21/2000,116,174
1973,18492,Scrawny Jay,call,B,pm,3/13/2008,118,82
1974,15768,Scrawny Jay,call,B,6:50,8/5/2007,92,90
1975,14981,Scrawny Jay,call,B,10:30,11/19/2004,92,85
1976,14575,Scrawny Jay,call,B,10:00,7/22/2007,136,85
1977,14511,Scrawny Jay,call,B,10:10,7/9/2007,134,81
1978,13556,Scrawny Jay,call,B,11,3/29/2007,100,60
1979,10289,Scrawny Jay,song,B,?,0000-00-00,140,147
1980,4627,Scrawny Jay,Call,B,8:53,1/18/2005,102,181
1981,4625,Scrawny Jay,Call,B,8:50,1/18/2005,132,85
1982,273021,Scrawny Jay,call,C,9:00,10/16/2013,102,82
1983,180151,Scrawny Jay,call,C,8:00,5/19/2014,104,70
1984,157395,Scrawny Jay,song,C,9:00,6/22/2012,134,80
1985,110607,Scrawny Jay,call,C,10,7/24/2012,126,79
1986,63268,Scrawny Jay,call,C,5:54,5/31/2009,128,162
1987,56889,Scrawny Jay,call,C,?,4/14/2010,108,163
1988,56888,Scrawny Jay,call,C,?,4/14/2010,162,159
1989,13555,Scrawny Jay,?,C,8,3/17/2007,140,164
1990,13081,Scrawny Jay,call,C,10:30,4/29/2007,98,86
1991,8123,Scrawny Jay,call,C,16:20,7/14/2006,112,154
1992,5674,Scrawny Jay,Call,C,?,11/13/1992,100,81
1993,4626,Scrawny Jay,Call,C,8:53,1/18/2005,118,89
1994,2622,Scrawny Jay,call,C,10:15,2/19/1995,132,82
1995,195856,Scrawny Jay,call,D,?,10/10/2005,92,79
1996,315276,Scrawny Jay,call,E,8:30,4/12/2016,94,79
1997,378953,Vermillion Trillian,song,A,6:00,7/8/2017,238,178
1998,376223,Vermillion Trillian,song,A,9:00,6/16/2017,170,76
1999,367784,Vermillion Trillian,song,A,13:00,3/7/2017,220,150
2000,337449,Vermillion Trillian,call,A,7:40,8/16/2013,134,75
2001,337447,Vermillion Trillian,call,A,15:38,8/15/2013,184,148
2002,301392,Vermillion Trillian,call,A,12:00,11/4/2015,114,173
2003,180252,Vermillion Trillian,call,A,17:30,5/25/2014,186,151
